assembly_session,vote_id,resolution,amendment,vote_date,significant_vote,yes_votes,no_votes,abstain,colonization,human_rights,israel_palestine,disarmament,nuclear_weapons,economic_development
40,2819,R/40/64F,,12/3/1985,0,141,2,12,0,1,0,0,0,0
40,2820,R/40/64G,,12/3/1985,0,126,0,24,0,1,0,0,0,0
40,2821,R/40/64I,,12/3/1985,0,149,2,4,0,1,0,0,0,0
40,2822,R/40/67,,12/4/1985,0,125,0,19,0,0,0,0,0,1
40,2823,R/40/69,,12/4/1985,0,127,6,9,0,0,0,0,0,0
40,2824,R/40/70,,12/4/1985,0,119,14,12,0,0,0,0,0,0
40,2825,R/40/79,,12/5/1985,0,139,0,7,0,0,0,1,1,0
40,2826,R/40/80A,,12/5/1985,0,124,3,21,0,0,0,0,1,0
40,2827,R/40/80B,,12/5/1985,0,121,3,24,0,0,0,0,1,0
40,2828,R/40/81,,12/5/1985,0,116,4,29,0,0,0,0,1,0
40,2829,R/40/83,,12/5/1985,0,104,3,41,0,0,0,1,1,0
40,2830,R/40/85,,12/5/1985,0,101,19,25,0,0,0,0,1,0
40,2831,R/40/86,,12/5/1985,0,142,0,6,0,0,0,0,1,0
40,2832,R/40/87,,12/5/1985,0,151,0,2,0,0,0,1,0,0
40,2833,R/40/88,,12/5/1985,0,120,3,29,0,0,0,0,1,0
40,2834,R/40/89A,,12/5/1985,0,148,0,6,0,0,0,1,1,0
40,2835,R/40/89B,,12/5/1985,0,135,4,14,0,0,0,1,1,0
40,2836,R/40/90,,12/5/1985,0,128,1,21,0,0,0,1,1,0
40,2837,R/40/91B,,12/5/1985,0,113,13,15,0,0,0,1,0,0
40,2838,R/40/92A,,12/5/1985,0,93,15,41,0,0,0,1,0,0
40,2839,R/40/92C,,12/5/1985,1,112,16,22,0,0,0,1,0,0
40,2840,R/40/93,,12/5/1985,0,101,1,48,0,0,1,1,1,0
40,2841,R/40/94A,,12/5/1985,0,128,0,8,0,0,0,1,0,0
40,2842,R/40/94F,,12/5/1985,0,146,1,3,0,0,0,1,0,0
40,2843,R/40/94G,,12/5/1985,0,145,1,7,0,0,0,0,1,0
40,2844,R/40/94H,,12/5/1985,0,120,17,10,0,0,0,1,1,0
40,2845,R/40/94I,,12/5/1985,0,71,19,59,0,0,0,1,0,0
40,2846,R/40/94K,,12/5/1985,0,107,13,16,0,0,0,1,0,0
40,2847,R/40/94L,,12/5/1985,0,131,0,16,0,0,0,1,0,0
40,2848,R/40/94M,,12/5/1985,0,138,0,11,0,0,0,1,1,0
40,2849,R/40/94N,,12/5/1985,0,99,0,53,0,0,0,1,0,0
40,2850,R/40/96A,,12/5/1985,0,128,2,22,0,1,1,0,0,0
40,2851,R/40/96B,,12/5/1985,0,129,3,20,0,1,1,0,0,0
40,2852,R/40/96C,,12/5/1985,0,131,3,18,0,0,1,0,0,0
40,2853,R/40/96D,,12/5/1985,0,107,3,41,0,0,1,0,0,0
40,2854,R/40/97A,,12/6/1985,0,131,0,23,1,0,0,0,0,0
40,2855,R/40/97B,,12/6/1985,1,130,0,25,0,0,0,0,0,0
40,2856,R/40/97C,,12/6/1985,0,147,0,6,0,0,0,0,0,0
40,2857,R/40/97D,,12/6/1985,0,132,0,23,0,0,0,0,0,0
40,2858,R/40/97E,,12/6/1985,0,148,0,6,0,0,0,0,0,0
40,2859,R/40/97F,,12/6/1985,0,148,0,6,0,0,0,0,0,0
40,2860,R/40/100,,12/6/1985,0,127,1,24,0,0,0,0,0,1
40,2861,R/40/111,,12/6/1985,0,127,9,16,0,1,0,0,0,1
40,2862,R/40/112,,12/6/1985,0,131,0,22,0,1,0,0,0,1
40,2863,R/40/114,,12/6/1985,0,134,1,19,0,1,0,0,0,1
40,2864,R/40/124,,12/6/1985,0,130,1,22,0,1,0,0,0,0
40,2865,R/40/137,,12/6/1985,1,80,22,40,0,1,0,0,0,0
40,2866,R/40/139,,12/6/1985,0,100,2,42,0,1,0,0,0,0
40,2867,R/40/140,,12/6/1985,0,91,8,47,0,1,0,0,0,0
40,2868,R/40/141,,12/6/1985,1,55,30,45,0,1,0,0,0,0
40,2869,R/40/145,,12/6/1985,0,86,11,47,0,1,0,0,0,0
40,2870,R/40/148,,12/6/1985,0,121,2,27,0,0,0,0,0,0
40,2871,R/40/150,,12/2/1985,0,139,1,7,0,0,0,1,0,1
40,2872,R/40/151A,,12/2/1985,0,123,1,23,0,0,0,1,0,0
40,2873,R/40/151B,,12/2/1985,0,139,0,11,0,0,0,1,0,0
40,2874,R/40/151C,,12/2/1985,0,131,10,8,0,0,0,1,1,0
40,2875,R/40/151D,,12/2/1985,0,114,0,34,0,0,0,1,0,0
40,2876,R/40/151E,,12/2/1985,0,126,12,10,0,0,0,1,1,0
40,2877,R/40/151F,,12/2/1985,0,126,17,6,0,0,0,1,1,0
40,2878,R/40/151H,,12/2/1985,0,147,1,1,0,0,0,1,0,0
40,2879,R/40/152A,,12/2/1985,0,124,19,7,0,0,0,1,1,0
40,2880,R/40/152B,,12/2/1985,0,107,0,40,0,0,0,1,1,0
40,2881,R/40/152C,,12/2/1985,0,117,19,11,0,0,0,1,1,0
40,2882,R/40/152E,,12/2/1985,0,130,0,22,0,0,0,1,0,0
40,2883,R/40/152G,,12/2/1985,0,140,1,11,0,0,0,0,1,0
40,2884,R/40/152H,,12/2/1985,0,71,11,64,0,0,0,1,1,0
40,2885,R/40/152I,,12/2/1985,0,109,18,17,0,0,0,1,0,0
40,2886,R/40/152J,,12/2/1985,0,128,0,20,0,0,0,1,0,0
40,2887,R/40/152M,,12/2/1985,0,133,2,18,0,0,0,1,0,0
40,2888,R/40/152N,,12/2/1985,0,135,13,5,0,0,0,1,0,0
40,2889,R/40/152P,,12/2/1985,0,131,15,7,0,0,0,1,1,0
40,2890,R/40/152Q,,12/2/1985,0,135,3,14,0,0,0,0,1,0
40,2891,R/40/156A,,12/2/1985,0,96,0,11,0,0,0,0,0,0
40,2892,R/40/156B,,12/2/1985,0,92,0,14,0,0,0,0,0,1
40,2893,R/40/156C,,12/2/1985,0,100,0,12,0,0,0,0,0,0
40,2894,R/40/158,,12/2/1985,0,127,0,26,0,0,0,0,0,0
40,2895,R/40/159,,12/2/1985,0,114,21,16,0,0,0,0,0,0
40,2896,R/40/161A,,12/2/1985,0,95,2,37,0,0,1,0,0,0
40,2897,R/40/161B,,12/2/1985,0,137,1,6,1,1,1,0,0,0
40,2898,R/40/161C,,12/2/1985,0,138,1,6,0,0,1,0,0,0
40,2899,R/40/161D,,12/2/1985,0,109,2,34,1,1,1,0,0,0
40,2900,R/40/161E,,12/2/1985,0,126,1,19,0,0,1,0,0,0
40,2901,R/40/161F,,12/2/1985,0,136,1,10,0,0,1,0,0,0
40,2902,R/40/161G,,12/2/1985,0,113,2,31,0,0,1,0,0,0
40,2903,R/40/164A,,12/2/1985,0,121,19,8,0,0,0,0,0,0
40,2904,R/40/164B,,12/2/1985,0,122,16,9,0,0,0,0,0,0
40,2905,R/40/165A,,12/2/1985,0,149,0,1,0,0,1,0,0,0
40,2906,R/40/165D,,12/2/1985,0,147,0,1,0,0,1,0,0,0
40,2907,R/40/165E,,12/2/1985,0,146,2,2,0,0,1,0,0,0
40,2908,R/40/165F,,12/2/1985,0,127,20,4,0,0,1,0,0,0
40,2909,R/40/165G,,12/2/1985,0,127,2,23,0,0,1,0,0,0
40,2910,R/40/165H,,12/2/1985,0,122,2,26,0,0,1,0,0,0
40,2911,R/40/165I,,12/2/1985,0,116,2,33,0,0,1,0,0,0
40,2912,R/40/165J,,12/2/1985,0,146,2,2,0,0,1,0,0,0
40,2913,R/40/165K,,12/2/1985,0,149,2,1,0,0,1,0,0,0
40,2914,R/40/167,,12/2/1985,0,150,1,0,0,0,1,0,0,0
40,2915,R/40/168A,,12/2/1985,1,99,19,30,0,0,1,0,0,0
40,2916,R/40/168B,,12/2/1985,0,86,22,38,1,0,1,0,0,0
40,2917,R/40/168C,,12/2/1985,0,138,2,9,0,0,1,0,0,0
40,2918,R/40/169,,12/3/1985,0,139,2,7,0,0,1,0,0,1
40,2919,R/40/170,,12/3/1985,0,145,2,1,0,0,1,0,0,1
40,2920,R/40/173,,12/3/1985,0,96,19,28,0,0,0,0,0,1
40,2921,R/40/182,,12/3/1985,0,134,1,19,0,0,0,0,0,1
40,2922,R/40/183,,12/3/1985,0,152,0,1,0,0,0,0,0,1
40,2923,R/40/185,,12/3/1985,0,128,19,7,0,0,0,0,0,1
40,2924,R/40/188,,12/3/1985,1,91,6,49,0,0,0,0,0,1
40,2925,R/40/191,,12/3/1985,0,152,1,0,0,0,0,0,0,0
40,2926,R/40/197,,12/3/1985,0,132,0,23,0,0,0,0,0,0
40,2927,R/40/200,,12/3/1985,0,149,0,6,0,0,0,0,0,0
40,2928,R/40/201,,12/3/1985,0,153,2,1,0,0,1,0,0,0
40,2929,R/40/207,,12/3/1985,0,141,1,13,0,0,0,0,0,1
40,2930,R/40/239,,12/4/1985,0,125,12,10,0,0,0,0,0,0
40,2931,R/40/241B,,12/4/1985,0,132,12,2,0,0,0,0,0,0
40,2932,R/40/243I,,12/4/1985,0,131,1,17,0,0,0,0,0,0
40,2933,R/40/246A,,12/4/1985,0,125,15,4,0,0,1,0,0,0
40,2934,R/40/246B,,12/4/1985,0,123,14,5,0,0,1,0,0,0
40,2935,R/40/247,,12/4/1985,0,121,14,7,0,0,0,0,0,0
40,2936,R/40/248,,12/4/1985,0,109,15,27,0,0,0,0,0,0
40,2937,R/40/252,,12/4/1985,0,135,2,11,0,0,0,0,0,0
40,2938,R/40/253A,,12/4/1985,1,126,10,11,0,0,0,0,0,0
40,2939,R/40/253B,,12/4/1985,0,136,10,0,0,0,0,0,0,0
40,2940,R/40/253C,,12/4/1985,0,125,11,11,0,0,0,0,0,0
40,2941,R/40/254,,12/4/1985,0,139,8,0,0,0,0,0,0,0
40,2942,R/40/255,,12/4/1985,0,124,11,13,0,0,0,0,0,0
40,2943,R/40/257A,,12/4/1985,0,121,11,15,0,0,0,0,0,0
40,2944,R/40/257B,,12/4/1985,0,121,11,15,0,0,0,0,0,0
40,2945,R/40/257C,,12/4/1985,0,121,11,15,0,0,0,0,0,0
41,2947,R/41/4,,10/6/1986,0,106,2,1,0,0,0,0,0,0
41,2948,R/41/6,,10/3/1986,1,115,21,13,0,0,0,0,0,0
41,2949,R/41/10,,10/6/1986,0,104,0,33,0,1,0,0,0,0
41,2950,R/41/11,,10/2/1986,0,124,1,8,0,0,0,0,0,0
41,2951,R/41/12,,10/3/1986,0,86,5,55,0,0,1,1,1,0
41,2952,R/41/13,,10/6/1986,0,149,0,3,1,0,0,0,0,0
41,2953,R/41/14,,10/6/1986,0,125,11,15,1,0,0,0,0,1
41,2954,R/41/15,,10/6/1986,0,119,4,28,1,0,0,0,0,0
41,2955,R/41/16,,10/6/1986,0,101,0,43,0,0,0,0,0,0
41,2956,R/41/30,,11/2/1986,0,121,1,23,1,0,0,0,0,0
41,2957,R/41/31,,11/2/1986,1,94,3,46,0,0,0,0,0,0
41,2958,R/41/33,,11/4/1986,1,123,20,11,0,0,0,0,0,0
41,2959,R/41/34,,11/4/1986,0,145,2,5,0,0,0,0,0,0
41,2960,R/41/35A,,11/2/1986,0,130,8,18,1,0,0,0,0,0
41,2961,R/41/35B,,11/2/1986,0,126,16,13,0,0,0,0,0,0
41,2962,R/41/35C,,11/2/1986,0,102,29,26,0,0,1,0,1,1
41,2963,R/41/35D,,11/2/1986,0,145,2,10,0,1,0,0,0,0
41,2964,R/41/35E,,11/2/1986,0,131,0,24,0,1,0,0,0,0
41,2965,R/41/35F,,11/2/1986,0,136,5,15,0,0,0,0,0,0
41,2966,R/41/35H,,11/2/1986,0,149,2,5,0,1,0,0,0,0
41,2967,R/41/38,,11/5/1986,1,79,28,33,0,0,0,0,0,0
41,2968,R/41/39A,,11/5/1986,1,130,0,26,1,0,0,0,0,0
41,2969,R/41/39B,,11/5/1986,0,133,0,25,0,0,0,0,0,0
41,2970,R/41/39C,,11/5/1986,0,151,0,7,0,0,0,0,0,0
41,2971,R/41/39D,,11/5/1986,0,135,0,23,0,0,0,0,0,0
41,2972,R/41/39E,,11/5/1986,0,152,0,6,0,0,0,0,0,0
41,2973,R/41/40,,11/3/1986,0,116,4,34,0,0,0,0,0,0
41,2974,R/41/41A,,12/3/1986,0,90,24,34,1,0,0,0,0,0
41,2975,R/41/41B,,12/3/1986,0,144,3,9,1,0,0,0,0,0
41,2976,R/41/42,,12/3/1986,0,148,2,7,1,0,0,0,0,0
41,2977,R/41/43A,,12/3/1986,0,121,2,21,0,1,1,0,0,0
41,2978,R/41/43B,,12/3/1986,0,125,3,18,0,1,1,0,0,0
41,2979,R/41/43C,,12/3/1986,0,124,3,19,0,0,1,0,0,0
41,2980,R/41/43D,,12/3/1986,0,121,4,19,0,0,1,0,0,0
41,2981,R/41/44A,,12/4/1986,0,111,3,21,0,0,0,0,0,0
41,2982,R/41/44B,,12/4/1986,0,116,0,22,0,0,0,0,0,0
41,2983,R/41/45,,12/4/1986,0,145,0,7,0,0,0,1,1,0
41,2984,R/41/46A,,12/4/1986,0,135,3,14,0,0,0,0,1,0
41,2985,R/41/46B,,12/4/1986,0,127,3,21,0,0,0,0,1,0
41,2986,R/41/47,,12/4/1986,0,137,1,15,0,0,0,0,1,0
41,2987,R/41/49,,12/4/1986,0,108,3,40,0,0,0,1,1,0
41,2988,R/41/51,,12/4/1986,0,105,18,26,0,0,0,0,1,0
41,2989,R/41/52,,12/4/1986,0,149,0,4,0,0,0,0,1,0
41,2990,R/41/53,,12/4/1986,0,154,0,1,0,0,0,1,0,0
41,2991,R/41/54,,12/4/1986,0,122,3,26,0,0,0,0,1,0
41,2992,R/41/55A,,12/4/1986,0,151,0,5,0,0,0,1,1,0
41,2993,R/41/55B,,12/4/1986,0,139,4,13,0,0,0,1,1,0
41,2994,R/41/56,,12/4/1986,0,127,1,26,0,0,0,1,1,0
41,2995,R/41/58B,,12/4/1986,0,99,11,42,0,0,0,1,0,0
41,2996,R/41/58C,,12/4/1986,1,138,0,15,0,0,0,1,0,0
41,2997,R/41/59B,,12/4/1986,0,116,0,26,0,0,0,1,0,0
41,2998,R/41/59D,,12/4/1986,0,117,16,19,0,0,0,1,0,0
41,2999,R/41/59E,,12/4/1986,0,129,0,21,0,0,0,1,0,0
41,3000,R/41/59G,,12/4/1986,0,150,0,2,0,0,0,1,0,0
41,3001,R/41/59H,,12/4/1986,0,137,1,17,0,0,0,1,0,1
41,3002,R/41/59I,,12/4/1986,0,111,3,38,0,0,0,1,0,0
41,3003,R/41/59K,,12/4/1986,0,153,1,1,0,0,0,1,0,0
41,3004,R/41/59L,,12/4/1986,0,147,1,6,0,0,0,0,1,0
41,3005,R/41/59M,,12/4/1986,0,138,0,7,0,0,0,1,0,0
41,3006,R/41/59N,,12/4/1986,0,130,1,22,0,0,0,0,1,0
41,3007,R/41/60A,,12/4/1986,0,114,3,36,0,0,0,1,0,0
41,3008,R/41/60B,,12/4/1986,0,144,0,9,0,0,0,1,0,0
41,3009,R/41/60C,,12/4/1986,0,155,0,0,0,0,0,0,0,0
41,3010,R/41/60E,,12/4/1986,0,136,12,5,0,0,0,1,1,0
41,3011,R/41/60F,,12/4/1986,0,132,17,4,0,0,0,1,1,0
41,3012,R/41/60H,,12/4/1986,0,154,1,0,0,0,0,1,0,0
41,3013,R/41/60I,,12/4/1986,0,139,12,4,0,0,0,1,1,0
41,3014,R/41/63A,,12/4/1986,0,108,2,34,0,0,1,0,0,0
41,3015,R/41/63B,,12/4/1986,0,145,1,6,0,0,1,0,0,0
41,3016,R/41/63C,,12/4/1986,0,145,1,5,1,1,1,0,0,0
41,3017,R/41/63D,,12/4/1986,0,114,2,36,1,0,1,0,0,0
41,3018,R/41/63E,,12/4/1986,0,131,1,21,1,1,1,0,0,0
41,3019,R/41/63F,,12/4/1986,0,142,1,11,0,0,1,0,0,0
41,3020,R/41/63G,,12/4/1986,0,120,2,32,0,0,1,0,0,0
41,3021,R/41/68A,,12/4/1986,0,147,1,4,0,0,0,0,0,0
41,3022,R/41/68B,,12/4/1986,0,143,2,7,0,0,0,0,0,0
41,3023,R/41/68E,,12/4/1986,0,134,10,9,0,0,0,0,0,0
41,3024,R/41/69A,,12/4/1986,0,149,0,1,0,0,1,0,0,0
41,3025,R/41/69D,,12/4/1986,0,153,0,1,0,0,1,0,0,0
41,3026,R/41/69E,,12/4/1986,0,146,2,5,0,0,1,0,0,0
41,3027,R/41/69F,,12/4/1986,0,130,20,4,0,0,1,0,0,0
41,3028,R/41/69G,,12/4/1986,0,126,2,25,0,0,1,0,0,0
41,3029,R/41/69H,,12/4/1986,0,124,2,28,0,0,1,0,0,0
41,3030,R/41/69I,,12/4/1986,0,121,2,29,0,0,1,0,0,0
41,3031,R/41/69J,,12/4/1986,0,145,2,6,0,0,1,0,0,0
41,3032,R/41/69K,,12/4/1986,0,151,2,0,0,0,1,0,0,0
41,3033,R/41/71,,12/4/1986,0,126,10,17,1,0,0,0,0,0
41,3034,R/41/73,,12/4/1986,0,131,0,23,0,0,0,0,0,1
41,3035,R/41/75,,12/4/1986,0,141,5,8,0,0,0,0,0,0
41,3036,R/41/86A,,12/5/1986,0,88,0,56,0,0,0,1,0,0
41,3037,R/41/86B,,12/5/1986,0,118,17,10,0,0,0,1,1,0
41,3038,R/41/86D,,12/5/1986,0,123,1,23,0,0,0,1,0,0
41,3039,R/41/86F,,12/5/1986,0,130,15,5,0,0,0,1,1,0
41,3040,R/41/86G,,12/5/1986,0,134,3,14,0,0,0,0,1,0
41,3041,R/41/86H,,12/5/1986,0,140,1,10,0,0,0,0,1,0
41,3042,R/41/86I,,12/5/1986,0,138,1,11,0,0,0,1,0,0
41,3043,R/41/86J,,12/5/1986,0,129,0,18,0,0,0,1,0,0
41,3044,R/41/86K,,12/5/1986,0,118,19,9,0,0,0,1,0,0
41,3045,R/41/86M,,12/5/1986,0,132,3,17,0,0,0,1,0,0
41,3046,R/41/86N,,12/5/1986,0,140,0,13,0,0,0,1,1,0
41,3047,R/41/86O,,12/5/1986,0,135,13,5,0,0,0,1,0,0
41,3048,R/41/86P,,12/5/1986,0,101,0,50,0,0,0,1,0,0
41,3049,R/41/88A,,12/5/1986,0,94,0,12,0,0,0,0,0,0
41,3050,R/41/88B,,12/5/1986,0,96,0,12,0,0,0,0,0,1
41,3051,R/41/88C,,12/5/1986,0,119,0,8,0,0,0,0,0,0
41,3052,R/41/90,,12/5/1986,0,126,1,24,0,0,0,0,0,0
41,3053,R/41/91,,12/5/1986,0,117,1,33,0,0,0,0,0,0
41,3054,R/41/92,,12/5/1986,0,102,2,46,0,0,0,0,0,0
41,3055,R/41/93,,12/5/1986,0,95,2,56,0,0,1,1,1,0
41,3056,R/41/95,,12/5/1986,0,126,10,17,1,1,0,0,0,1
41,3057,R/41/101,,12/5/1986,0,126,18,12,1,1,0,0,0,0
41,3058,R/41/102,,12/5/1986,0,120,11,23,0,1,0,0,0,0
41,3059,R/41/103,,12/5/1986,0,128,1,27,0,1,0,0,0,0
41,3060,R/41/113,,12/5/1986,0,129,10,15,0,1,0,0,0,1
41,3061,R/41/115,,12/5/1986,0,131,0,24,0,1,0,0,0,1
41,3062,R/41/117,,12/5/1986,0,129,1,25,0,1,0,0,0,1
41,3063,R/41/123,,12/5/1986,0,147,1,8,0,0,0,0,0,0
41,3064,R/41/128,,12/5/1986,0,147,1,8,0,1,0,0,0,1
41,3065,R/41/131,,12/5/1986,0,134,1,21,0,1,0,0,0,0
41,3066,R/41/132,,12/5/1986,0,110,0,41,0,1,0,0,0,1
41,3067,R/41/133,,12/5/1986,0,132,11,12,0,1,0,0,0,1
41,3068,R/41/141,,12/5/1986,0,150,1,1,0,0,0,0,0,0
41,3069,R/41/143,,12/5/1986,0,135,1,19,0,1,0,0,0,0
41,3070,R/41/146,,12/5/1986,0,151,0,2,0,1,0,0,0,0
41,3071,R/41/151,,12/5/1986,0,149,1,4,0,1,0,0,0,1
41,3072,R/41/155,,12/5/1986,0,155,0,1,0,1,0,0,0,0
41,3073,R/41/156,,12/5/1986,0,133,0,21,0,1,0,0,0,0
41,3074,R/41/157,,12/5/1986,0,111,0,39,0,1,0,0,0,0
41,3075,R/41/158,,12/5/1986,1,88,24,37,0,1,0,0,0,0
41,3076,R/41/159,,12/5/1986,0,62,32,42,0,1,0,0,0,0
41,3077,R/41/161,,12/5/1986,0,94,5,52,0,1,0,0,0,0
41,3078,R/41/162A,,12/5/1986,1,104,19,32,0,0,1,0,0,0
41,3079,R/41/162B,,12/5/1986,0,90,29,34,1,0,1,0,0,0
41,3080,R/41/162C,,12/5/1986,0,141,3,11,0,0,1,0,0,0
41,3081,R/41/164,,12/6/1986,0,83,2,44,0,0,0,0,0,1
41,3082,R/41/165,,12/6/1986,0,114,23,3,0,0,0,0,0,1
41,3083,R/41/179A,,12/6/1986,0,125,2,9,0,0,1,0,0,0
41,3084,R/41/179B,,12/6/1986,0,117,2,19,0,0,1,0,0,0
41,3085,R/41/180,,12/2/1986,0,125,10,10,0,0,0,0,0,0
41,3086,R/41/181,,12/2/1986,0,142,2,1,0,0,1,0,0,1
41,3087,R/41/184,,12/2/1986,0,117,16,11,0,0,0,0,0,1
41,3088,R/41/187,,12/2/1986,0,146,1,2,0,0,0,0,0,1
41,3089,R/41/195,,12/2/1986,0,150,1,0,0,0,0,0,0,0
41,3090,R/41/197,,12/2/1986,0,152,1,0,0,0,0,0,0,0
41,3091,R/41/199,,12/2/1986,0,152,0,1,0,0,0,0,0,0
41,3092,R/41/200,,12/2/1986,0,152,0,1,0,0,0,0,0,0
41,3093,R/41/209C,,12/5/1986,0,132,10,3,0,0,0,0,0,0
41,3094,R/41/209E,,12/5/1986,0,124,11,10,0,0,0,0,0,0
41,3095,R/41/209F,,12/5/1986,0,124,13,9,0,0,0,0,0,0
41,3096,R/41/209H,,12/5/1986,0,135,10,1,0,0,0,0,0,0
41,3097,R/41/209I,,12/5/1986,0,100,19,24,0,0,0,0,0,0
41,3098,R/41/211A,,12/5/1986,1,122,13,10,0,0,0,0,0,0
41,3099,R/41/211B,,12/5/1986,1,132,11,2,0,0,0,0,0,0
41,3100,R/41/211C,,12/5/1986,0,123,14,9,0,0,0,0,0,0
41,3101,R/41/212B,,12/5/1986,0,119,0,28,0,0,0,0,1,0
42,3102,R/42/3,,10/4/1987,1,117,21,16,0,0,0,0,0,0
42,3103,R/42/5,,10/5/1987,0,153,2,0,0,0,0,0,0,0
42,3104,R/42/7,,10/5/1987,0,103,0,15,0,0,0,0,0,0
42,3105,R/42/14A,,11/6/1987,0,131,0,24,1,0,0,0,0,0
42,3106,R/42/14B,,11/6/1987,0,130,0,24,0,0,0,0,0,0
42,3107,R/42/14C,,11/6/1987,0,149,0,6,0,0,0,0,0,0
42,3108,R/42/14D,,11/6/1987,0,133,0,22,0,0,0,0,0,0
42,3109,R/42/14E,,11/6/1987,0,149,0,5,0,0,0,0,0,0
42,3110,R/42/15,,11/3/1987,1,122,19,11,0,0,0,0,0,0
42,3111,R/42/16,,11/3/1987,0,123,1,8,0,0,0,0,0,0
42,3112,R/42/17,,11/4/1987,0,128,1,22,1,0,0,0,0,0
42,3113,R/42/18,,11/5/1987,0,94,2,48,0,0,0,0,0,0
42,3114,R/42/19,,11/3/1987,0,114,5,36,0,0,0,0,0,0
42,3115,R/42/20,,11/4/1987,0,142,2,6,0,0,0,0,0,0
42,3116,R/42/23A,,11/6/1987,0,129,3,22,1,0,0,0,0,0
42,3117,R/42/23B,,11/6/1987,0,128,3,24,0,0,0,0,0,0
42,3118,R/42/23C,,11/6/1987,1,126,11,17,0,0,0,0,0,0
42,3119,R/42/23D,,11/6/1987,0,103,29,23,0,0,1,0,1,1
42,3120,R/42/23E,,11/6/1987,0,145,1,10,0,1,0,0,0,0
42,3121,R/42/23F,,11/6/1987,0,138,4,12,0,0,0,0,0,0
42,3122,R/42/23G,,11/6/1987,0,149,2,4,0,1,0,0,0,0
42,3123,R/42/25,,11/2/1987,0,147,0,7,0,0,0,1,1,0
42,3124,R/42/26A,,11/2/1987,0,137,3,14,0,0,0,0,1,0
42,3125,R/42/26B,,11/2/1987,0,128,3,22,0,0,0,0,1,0
42,3126,R/42/27,,11/2/1987,0,143,2,8,0,0,0,0,1,0
42,3127,R/42/29,,11/2/1987,0,114,3,36,0,0,0,1,1,0
42,3128,R/42/31,,11/2/1987,0,112,18,20,0,0,0,0,1,0
42,3129,R/42/32,,11/2/1987,0,151,0,3,0,0,0,0,1,0
42,3130,R/42/33,,11/2/1987,0,154,1,0,0,0,0,1,0,0
42,3131,R/42/34A,,11/2/1987,0,151,0,4,0,0,0,1,1,0
42,3132,R/42/34B,,11/2/1987,0,140,4,13,0,0,0,1,1,0
42,3133,R/42/35,,11/2/1987,0,135,1,18,0,0,0,1,1,0
42,3134,R/42/38A,,11/2/1987,0,116,0,39,0,0,0,1,0,0
42,3135,R/42/38C,,11/2/1987,0,146,1,8,0,0,0,0,1,0
42,3136,R/42/38D,,11/2/1987,0,143,0,13,0,0,0,1,1,0
42,3137,R/42/38F,,11/2/1987,0,119,2,32,0,0,0,1,0,0
42,3138,R/42/38I,,11/2/1987,0,133,0,12,0,0,0,0,0,0
42,3139,R/42/38J,,11/2/1987,0,128,2,24,0,0,0,1,0,0
42,3140,R/42/38K,,11/2/1987,0,154,1,2,0,0,0,1,0,0
42,3141,R/42/38L,,11/2/1987,0,149,1,6,0,0,0,0,1,0
42,3142,R/42/38N,,11/2/1987,0,154,0,0,0,0,0,1,0,0
42,3143,R/42/39A,,11/2/1987,0,129,1,23,0,0,0,1,0,0
42,3144,R/42/39B,,11/2/1987,0,139,12,4,0,0,0,1,1,0
42,3145,R/42/39C,,11/2/1987,0,135,17,4,0,0,0,1,1,0
42,3146,R/42/39G,,11/2/1987,0,146,1,9,0,0,0,1,0,0
42,3147,R/42/39H,,11/2/1987,0,140,13,2,0,0,0,1,1,0
42,3148,R/42/39I,,11/2/1987,0,156,1,0,0,0,0,1,0,0
42,3149,R/42/42A,,11/2/1987,0,125,17,12,0,0,0,1,1,0
42,3150,R/42/42B,,11/2/1987,0,138,1,14,0,0,0,1,0,0
42,3151,R/42/42C,,11/2/1987,0,137,13,7,0,0,0,1,1,0
42,3152,R/42/42D,,11/2/1987,0,140,3,14,0,0,0,0,1,0
42,3153,R/42/42E,,11/2/1987,0,117,18,14,0,0,0,1,0,0
42,3154,R/42/42H,,11/2/1987,0,133,0,21,0,0,0,1,0,0
42,3155,R/42/42K,,11/2/1987,0,127,0,28,0,0,0,1,0,0
42,3156,R/42/42L,,11/2/1987,0,135,5,15,0,0,0,1,0,0
42,3157,R/42/42M,,11/2/1987,0,142,12,3,0,0,0,1,0,0
42,3158,R/42/42N,,11/2/1987,0,135,0,20,0,0,0,0,0,0
42,3159,R/42/44,,11/2/1987,0,97,1,50,0,0,1,1,1,0
42,3160,R/42/46A,,11/2/1987,0,122,0,9,0,0,0,0,0,0
42,3161,R/42/46B,,11/2/1987,0,101,1,12,0,0,0,0,0,0
42,3162,R/42/50,,11/2/1987,0,144,1,10,0,0,0,0,0,1
42,3163,R/42/52,,11/2/1987,0,156,1,0,0,1,0,0,0,0
42,3164,R/42/56,,11/2/1987,0,128,1,27,0,1,0,0,0,0
42,3165,R/42/66A,,12/4/1987,0,131,2,22,0,1,1,0,0,0
42,3166,R/42/66B,,12/4/1987,0,131,2,20,0,1,1,0,0,0
42,3167,R/42/66C,,12/4/1987,0,133,3,18,0,0,1,0,0,0
42,3168,R/42/66D,,12/4/1987,0,128,2,24,0,0,1,0,0,0
42,3169,R/42/69A,,12/4/1987,0,153,0,1,0,0,1,0,0,0
42,3170,R/42/69D,,12/4/1987,0,154,0,1,0,0,1,0,0,0
